915.03	 3762.692	 2603.447	 4443.517	   0.000	   0.980	0.000	 15756.619
920.03	 3762.692	 2603.447	 4443.517	   0.000	   0.980	0.000	 15756.619
925.03	 3762.692	 2603.447	 4443.517	   0.000	   0.980	0.000	 15756.619
930.03	 3762.692	 2603.447	 4443.517	   0.000	   0.980	0.000	 15756.619
935.03	 3762.692	 2603.447	 4443.517	   0.000	   0.980	0.000	 15756.619
940.03	 3762.692	 2603.447	 4443.517	   0.000	   0.980	0.000	 15756.619
945.03	 3762.692	 2603.447	 4443.517	   0.000	   0.980	0.000	 15756.619
950.03	 3762.692	 2603.447	 4443.517	   0.000	   0.980	0.000	 15756.619
955.03	 3762.692	 2603.447	 4443.517	   0.000	   0.980	0.000	 15756.619
960.03	 3762.692	 2603.447	 4443.517	   0.000	   0.980	0.000	 15756.619
965.03	 3762.692	 2603.447	 4443.517	   0.000	   0.980	0.000	 15756.619
970.03	 3762.692	 2603.447	 4443.517	   0.000	   0.980	0.000	 15756.619
975.03	 3762.692	 2603.447	 4443.517	   0.000	   0.980	0.000	 15756.619
980.03	 3762.692	 2603.447	 4443.517	   0.000	   0.980	0.000	 15756.619
985.03	 3762.692	 2603.447	 4443.517	   0.000	   0.980	0.000	 15756.619
990.03	 3762.692	 2603.447	 4443.517	   0.000	   0.980	0.000	 15756.619
995.03	 3762.692	 2603.447	 4443.517	   0.000	   0.980	0.000	 15756.619
1000.03	 3762.692	 2603.447	 4443.517	   0.000	   0.980	0.000	 15756.619
1005.03	 3762.692	 2603.447	 4443.517	   0.000	   0.980	0.000	 15756.619
1010.03	 3762.692	 2603.447	 4443.517	   0.000	   0.980	0.000	 15756.619
1015.03	 3762.692	 2603.447	 4443.517	   0.000	   0.980	0.000	 15756.619
1020.03	 3762.692	 2603.447	 4443.517	   0.000	   0.980	0.000	 15756.619
1025.03	 3762.692	 2603.447	 4443.517	   0.000	   0.980	0.000	 15756.619
1030.03	 3762.692	 2603.447	 4443.517	   0.000	   0.980	0.000	 15756.619
1035.03	 3762.692	 2603.447	 4443.517	   0.000	   0.980	0.000	 15756.619
1040.03	 3762.692	 2603.447	 4443.517	   0.000	   0.980	0.000	 15756.619
1045.03	 3762.692	 2603.447	 4443.517	   0.000	   0.980	0.000	 15756.619
1050.03	 3762.692	 2603.447	 4443.517	   0.000	   0.980	0.000	 15756.619
1055.03	 3762.692	 2603.447	 4443.517	   0.000	   0.980	0.000	 15756.619
1060.03	 3762.692	 2603.447	 4443.517	   0.000	   0.980	0.000	 15756.619
1065.03	 3762.692	 2603.447	 4443.517	   0.000	   0.980	0.000	 15756.619
1070.03	 3762.692	 2603.447	 4443.517	   0.000	   0.980	0.000	 15756.619
1075.03	 3762.692	 2603.447	 4443.517	   0.000	   0.980	0.000	 15756.619
1080.03	 3762.692	 2603.447	 4443.517	   0.000	   0.980	0.000	 15756.619
1085.03	 3762.692	 2603.447	 4443.517	   0.000	   0.980	0.000	 15756.619
1090.03	 3762.692	 2603.447	 4443.517	   0.000	   0.980	0.000	 15756.619
1095.03	 3762.692	 2603.447	 4443.517	   0.000	   0.980	0.000	 15756.619
1100.03	 3762.692	 2603.447	 4443.517	   0.000	   0.980	0.000	 15756.619
1105.03	 3762.692	 2603.447	 4443.517	   0.000	   0.980	0.000	 15756.619
1110.03	 3762.692	 2603.447	 4443.517	   0.000	   0.980	0.000	 15756.619
1115.03	 3762.692	 2603.447	 4443.517	   0.000	   0.980	0.000	 15756.619
1120.03	 3762.692	 2603.447	 4443.517	   0.000	   0.980	0.000	 15756.619
1125.03	 3762.692	 2603.447	 4443.517	   0.000	   0.980	0.000	 15756.619
1130.03	 3762.692	 2603.447	 4443.517	   0.000	   0.980	0.000	 15756.619
1135.03	 3762.692	 2603.447	 4443.517	   0.000	   0.980	0.000	 15756.619
1140.03	 3762.692	 2603.447	 4443.517	   0.000	   0.980	0.000	 15756.619
1145.03	 3762.692	 2603.447	 4443.517	   0.000	   0.980	0.000	 15756.619
1150.03	 3762.692	 2603.447	 4443.517	   0.000	   0.980	0.000	 15756.619
1155.03	 3762.692	 2603.447	 4443.517	   0.000	   0.980	0.000	 15756.619
1160.03	 3762.692	 2603.447	 4443.517	   0.000	   0.980	0.000	 15756.619
1165.03	 3762.692	 2603.447	 4443.517	   0.000	   0.980	0.000	 15756.619
1170.03	 3762.692	 2603.447	 4443.517	   0.000	   0.980	0.000	 15756.619
1175.03	 3762.692	 2603.447	 4443.517	   0.000	   0.980	0.000	 15756.619
1180.03	 3762.692	 2603.447	 4443.517	   0.000	   0.980	0.000	 15756.619
1185.03	 3762.692	 2603.447	 4443.517	   0.000	   0.980	0.000	 15756.619
1190.03	 3762.692	 2603.447	 4443.517	   0.000	   0.980	0.000	 15756.619
1195.03	 3762.692	 2603.447	 4443.517	   0.000	   0.980	0.000	 15756.619
1200.03	 3762.692	 2603.447	 4443.517	   0.000	   0.980	0.000	 15756.619
1205.03	 3762.692	 2603.447	 4443.517	   0.000	   0.980	0.000	 15756.619
1210.03	 3762.692	 2603.447	 4443.517	   0.000	   0.980	0.000	 15756.619
1215.03	 3762.692	 2603.447	 4443.517	   0.000	   0.980	0.000	 15756.619
1220.03	 3762.692	 2603.447	 4443.517	   0.000	   0.980	0.000	 15756.619
1225.03	 3762.692	 2603.447	 4443.517	   0.000	   0.980	0.000	 15756.619
1230.03	 3762.692	 2603.447	 4443.517	   0.000	   0.980	0.000	 15756.619
1235.03	 3762.692	 2603.447	 4443.517	   0.000	   0.980	0.000	 15756.619
1240.03	 3762.692	 2603.447	 4443.517	   0.000	   0.980	0.000	 15756.619
1245.03	 3762.692	 2603.447	 4443.517	   0.000	   0.980	0.000	 15756.619
1250.03	 3762.692	 2603.447	 4443.517	   0.000	   0.980	0.000	 15756.619
1255.03	 3762.692	 2603.447	 4443.517	   0.000	   0.980	0.000	 15756.619
1260.03	 3762.692	 2603.447	 4443.517	   0.000	   0.980	0.000	 15756.619
1265.03	 3762.692	 2603.447	 4443.517	   0.000	   0.980	0.000	 15756.619
1270.03	 3762.692	 2603.447	 4443.517	   0.000	   0.980	0.000	 15756.619
1275.03	 3762.692	 2603.447	 4443.517	   0.000	   0.980	0.000	 15756.619
1280.03	 3762.692	 2603.447	 4443.517	   0.000	   0.980	0.000	 15756.619
1285.03	 3762.692	 2603.447	 4443.517	   0.000	   0.980	0.000	 15756.619
1290.03	 3762.692	 2603.447	 4443.517	   0.000	   0.980	0.000	 15756.619
1295.03	 3762.692	 2603.447	 4443.517	   0.000	   0.980	0.000	 15756.619
1300.03	 3762.692	 2603.447	 4443.517	   0.000	   0.980	0.000	 15756.619
1305.03	 3762.692	 2603.447	 4443.517	   0.000	   0.980	0.000	 15756.619
1310.03	 3762.692	 2603.447	 4443.517	   0.000	   0.980	0.000	 15756.619
1315.03	 3762.692	 2603.447	 4443.517	   0.000	   0.980	0.000	 15756.619
1320.03	 3762.692	 2603.447	 4443.517	   0.000	   0.980	0.000	 15756.619
1325.03	 3762.692	 2603.447	 4443.517	   0.000	   0.980	0.000	 15756.619
1330.03	 3762.692	 2603.447	 4443.517	   0.000	   0.980	0.000	 15756.619
1335.03	 3762.692	 2603.447	 4443.517	   0.000	   0.980	0.000	 15756.619
1340.03	 3762.692	 2603.447	 4443.517	   0.000	   0.980	0.000	 15756.619
1345.03	 3762.692	 2603.447	 4443.517	   0.000	   0.980	0.000	 15756.619
1350.03	 3762.692	 2603.447	 4443.517	   0.000	   0.980	0.000	 15756.619
1355.03	 3762.692	 2603.447	 4443.517	   0.000	   0.980	0.000	 15756.619
1360.03	 3762.692	 2603.447	 4443.517	   0.000	   0.980	0.000	 15756.619
1365.03	 3762.692	 2603.447	 4443.517	   0.000	   0.980	0.000	 15756.619
1370.03	 3762.692	 2603.447	 4443.517	   0.000	   0.980	0.000	 15756.619
1375.03	 3762.692	 2603.447	 4443.517	   0.000	   0.980	0.000	 15756.619
1380.03	 3762.692	 2603.447	 4443.517	   0.000	   0.980	0.000	 15756.619
1385.03	 3762.692	 2603.447	 4443.517	   0.000	   0.980	0.000	 15756.619
1390.03	 3762.692	 2603.447	 4443.517	   0.000	   0.980	0.000	 15756.619
1395.03	 3762.692	 2603.447	 4443.517	   0.000	   0.980	0.000	 15756.619
1400.03	 3762.692	 2603.447	 4443.517	   0.000	   0.980	0.000	 15756.619
1405.03	 3762.692	 2603.447	 4443.517	   0.000	   0.980	0.000	 15756.619
1410.03	 3762.692	 2603.447	 4443.517	   0.000	   0.980	0.000	 15756.619
1415.03	 3762.692	 2603.447	 4443.517	   0.000	   0.980	0.000	 15756.619
1420.03	 3762.692	 2603.447	 4443.517	   0.000	   0.980	0.000	 15756.619
1425.03	 3762.692	 2603.447	 4443.517	   0.000	   0.980	0.000	 15756.619
1430.03	 3762.692	 2603.447	 4443.517	   0.000	   0.980	0.000	 15756.619
1435.03	 3762.692	 2603.447	 4443.517	   0.000	   0.980	0.000	 15756.619
1440.03	 3762.692	 2603.447	 4443.517	   0.000	   0.980	0.000	 15756.619
1445.03	 3762.692	 2603.447	 4443.517	   0.000	   0.980	0.000	 15756.619
1450.03	 3762.692	 2603.447	 4443.517	   0.000	   0.980	0.000	 15756.619
1455.03	 3762.692	 2603.447	 4443.517	   0.000	   0.980	0.000	 15756.619
1460.03	 3762.692	 2603.447	 4443.517	   0.000	   0.980	0.000	 15756.619
1465.03	 3762.692	 2603.447	 4443.517	   0.000	   0.980	0.000	 15756.619
1470.03	 3762.692	 2603.447	 4443.517	   0.000	   0.980	0.000	 15756.619
1475.03	 3762.692	 2603.447	 4443.517	   0.000	   0.980	0.000	 15756.619
1480.03	 3762.692	 2603.447	 4443.517	   0.000	   0.980	0.000	 15756.619
1485.03	 3762.692	 2603.447	 4443.517	   0.000	   0.980	0.000	 15756.619
1490.03	 3762.692	 2603.447	 4443.517	   0.000	   0.980	0.000	 15756.619
1495.03	 3762.692	 2603.447	 4443.517	   0.000	   0.980	0.000	 15756.619
1500.03	 3762.692	 2603.447	 4443.517	   0.000	   0.980	0.000	 15756.619
1505.03	 3762.692	 2603.447	 4443.517	   0.000	   0.980	0.000	 15756.619
1510.03	 3762.692	 2603.447	 4443.517	   0.000	   0.980	0.000	 15756.619
1515.03	 3762.692	 2603.447	 4443.517	   0.000	   0.980	0.000	 15756.619
1520.03	 3762.692	 2603.447	 4443.517	   0.000	   0.980	0.000	 15756.619
1525.03	 3762.692	 2603.447	 4443.517	   0.000	   0.980	0.000	 15756.619
1530.03	 3762.692	 2603.447	 4443.517	   0.000	   0.980	0.000	 15756.619
1535.03	 3762.692	 2603.447	 4443.517	   0.000	   0.980	0.000	 15756.619
1540.03	 3762.692	 2603.447	 4443.517	   0.000	   0.980	0.000	 15756.619
1545.03	 3762.692	 2603.447	 4443.517	   0.000	   0.980	0.000	 15756.619
1550.03	 3762.692	 2603.447	 4443.517	   0.000	   0.980	0.000	 15756.619
1555.03	 3762.692	 2603.447	 4443.517	   0.000	   0.980	0.000	 15756.619
1560.03	 3762.692	 2603.447	 4443.517	   0.000	   0.980	0.000	 15756.619
1565.03	 3762.692	 2603.447	 4443.517	   0.000	   0.980	0.000	 15756.619
1570.03	 3762.692	 2603.447	 4443.517	   0.000	   0.980	0.000	 15756.619
1575.03	 3762.692	 2603.447	 4443.517	   0.000	   0.980	0.000	 15756.619
1580.03	 3762.692	 2603.447	 4443.517	   0.000	   0.980	0.000	 15756.619
1585.03	 3762.692	 2603.447	 4443.517	   0.000	   0.980	0.000	 15756.619
1590.03	 3762.692	 2603.447	 4443.517	   0.000	   0.980	0.000	 15756.619
1595.03	 3762.692	 2603.447	 4443.517	   0.000	   0.980	0.000	 15756.619
1600.03	 3762.692	 2603.447	 4443.517	   0.000	   0.980	0.000	 15756.619
1605.03	 3762.692	 2603.447	 4443.517	   0.000	   0.980	0.000	 15756.619
1610.03	 3762.692	 2603.447	 4443.517	   0.000	   0.980	0.000	 15756.619
1615.03	 3762.692	 2603.447	 4443.517	   0.000	   0.980	0.000	 15756.619
1620.03	 3762.692	 2603.447	 4443.517	   0.000	   0.980	0.000	 15756.619
1625.03	 3762.692	 2603.447	 4443.517	   0.000	   0.980	0.000	 15756.619
1630.03	 3762.692	 2603.447	 4443.517	   0.000	   0.980	0.000	 15756.619
1635.03	 3762.692	 2603.447	 4443.517	   0.000	   0.980	0.000	 15756.619
1640.03	 3762.692	 2603.447	 4443.517	   0.000	   0.980	0.000	 15756.619
1645.03	 3762.692	 2603.447	 4443.517	   0.000	   0.980	0.000	 15756.619
1650.03	 3762.692	 2603.447	 4443.517	   0.000	   0.980	0.000	 15756.619
1655.03	 3762.692	 2603.447	 4443.517	   0.000	   0.980	0.000	 15756.619
1660.03	 3762.692	 2603.447	 4443.517	   0.000	   0.980	0.000	 15756.619
1665.03	 3762.692	 2603.447	 4443.517	   0.000	   0.980	0.000	 15756.619
1670.03	 3762.692	 2603.447	 4443.517	   0.000	   0.980	0.000	 15756.619
1675.03	 3762.692	 2603.447	 4443.517	   0.000	   0.980	0.000	 15756.619
1680.03	 3762.692	 2603.447	 4443.517	   0.000	   0.980	0.000	 15756.619
1685.03	 3762.692	 2603.447	 4443.517	   0.000	   0.980	0.000	 15756.619
1690.03	 3762.692	 2603.447	 4443.517	   0.000	   0.980	0.000	 15756.619
1695.03	 3762.692	 2603.447	 4443.517	   0.000	   0.980	0.000	 15756.619
1700.03	 3762.692	 2603.447	 4443.517	   0.000	   0.980	0.000	 15756.619
1705.03	 3762.692	 2603.447	 4443.517	   0.000	   0.980	0.000	 15756.619
1710.03	 3762.692	 2603.447	 4443.517	   0.000	   0.980	0.000	 15756.619
1715.03	 3762.692	 2603.447	 4443.517	   0.000	   0.980	0.000	 15756.619
1720.03	 3762.692	 2603.447	 4443.517	   0.000	   0.980	0.000	 15756.619
1725.03	 3762.692	 2603.447	 4443.517	   0.000	   0.980	0.000	 15756.619
1730.03	 3762.692	 2603.447	 4443.517	   0.000	   0.980	0.000	 15756.619
1735.03	 3762.692	 2603.447	 4443.517	   0.000	   0.980	0.000	 15756.619
1740.03	 3762.692	 2603.447	 4443.517	   0.000	   0.980	0.000	 15756.619
1745.03	 3762.692	 2603.447	 4443.517	   0.000	   0.980	0.000	 15756.619
1750.03	 3762.692	 2603.447	 4443.517	   0.000	   0.980	0.000	 15756.619
1755.03	 3762.692	 2603.447	 4443.517	   0.000	   0.980	0.000	 15756.619
1760.03	 3762.692	 2603.447	 4443.517	   0.000	   0.980	0.000	 15756.619
1765.03	 3762.692	 2603.447	 4443.517	   0.000	   0.980	0.000	 15756.619
1770.03	 3762.692	 2603.447	 4443.517	   0.000	   0.980	0.000	 15756.619
1775.03	 3762.692	 2603.447	 4443.517	   0.000	   0.980	0.000	 15756.619
1780.03	 3762.692	 2603.447	 4443.517	   0.000	   0.980	0.000	 15756.619
1785.03	 3762.692	 2603.447	 4443.517	   0.000	   0.980	0.000	 15756.619
1790.03	 3762.692	 2603.447	 4443.517	   0.000	   0.980	0.000	 15756.619
1795.03	 3762.692	 2603.447	 4443.517	   0.000	   0.980	0.000	 15756.619
1800.03	 3762.692	 2603.447	 4443.517	   0.000	   0.980	0.000	 15756.619
1805.03	 3762.692	 2603.447	 4443.517	   0.000	   0.980	0.000	 15756.619
1810.03	 3762.692	 2603.447	 4443.517	   0.000	   0.980	0.000	 15756.619
1815.03	 3762.692	 2603.447	 4443.517	   0.000	   0.980	0.000	 15756.619
1820.03	 3762.692	 2603.447	 4443.517	   0.000	   0.980	0.000	 15756.619
1825.03	 3762.692	 2603.447	 4443.517	   0.000	   0.980	0.000	 15756.619
1830.03	 3762.692	 2603.447	 4443.517	   0.000	   0.980	0.000	 15756.619
1835.03	 3762.692	 2603.447	 4443.517	   0.000	   0.980	0.000	 15756.619
1840.03	 3762.692	 2603.447	 4443.517	   0.000	   0.980	0.000	 15756.619
1845.03	 3762.692	 2603.447	 4443.517	   0.000	   0.980	0.000	 15756.619
1850.03	 3762.692	 2603.447	 4443.517	   0.000	   0.980	0.000	 15756.619
1855.03	 3762.692	 2603.447	 4443.517	   0.000	   0.980	0.000	 15756.619
1860.03	 3762.692	 2603.447	 4443.517	   0.000	   0.980	0.000	 15756.619
1865.03	 3762.692	 2603.447	 4443.517	   0.000	   0.980	0.000	 15756.619
1870.03	 3762.692	 2603.447	 4443.517	   0.000	   0.980	0.000	 15756.619
