0.0	0.0	6378.137
0.0	0.0	6378.137
0.0	0.0	6378.137
0.0	0.0	6378.137
0.0	0.0	6378.137
0.0	0.0	6378.137
0.0	0.0	6378.137
0.0	0.0	6378.137
0.0	0.0	6378.137
0.0	0.0	6378.137
0.0	0.0	6378.137
0.0	0.0	6378.137
0.0	0.0	6378.137
0.0	0.0	6378.137
0.0	0.0	6378.137
0.0	0.0	6378.137
0.0	0.0	6378.137
0.0	0.0	6378.137
0.0	0.0	6378.137
0.0	-0.0	6378.137
0.0	-0.0	6378.137
0.0	-0.0	6378.137
0.0	-0.0	6378.137
0.0	-0.0	6378.137
0.0	-0.0	6378.137
0.0	-0.0	6378.137
0.0	-0.0	6378.137
0.0	-0.0	6378.137
0.0	-0.0	6378.137
0.0	-0.0	6378.137
0.0	-0.0	6378.137
0.0	-0.0	6378.137
0.0	-0.0	6378.137
0.0	-0.0	6378.137
0.0	-0.0	6378.137
0.0	-0.0	6378.137
0.0	-0.0	6378.137
-0.0	-0.0	6378.137
-0.0	-0.0	6378.137
-0.0	-0.0	6378.137
-0.0	-0.0	6378.137
-0.0	-0.0	6378.137
-0.0	-0.0	6378.137
-0.0	-0.0	6378.137
-0.0	-0.0	6378.137
-0.0	-0.0	6378.137
-0.0	-0.0	6378.137
-0.0	-0.0	6378.137
-0.0	-0.0	6378.137
-0.0	-0.0	6378.137
-0.0	-0.0	6378.137
-0.0	-0.0	6378.137
-0.0	-0.0	6378.137
-0.0	-0.0	6378.137
-0.0	-0.0	6378.137
-0.0	0.0	6378.137
-0.0	0.0	6378.137
-0.0	0.0	6378.137
-0.0	0.0	6378.137
-0.0	0.0	6378.137
-0.0	0.0	6378.137
-0.0	0.0	6378.137
-0.0	0.0	6378.137
-0.0	0.0	6378.137
-0.0	0.0	6378.137
-0.0	0.0	6378.137
-0.0	0.0	6378.137
-0.0	0.0	6378.137
-0.0	0.0	6378.137
-0.0	0.0	6378.137
-0.0	0.0	6378.137
-0.0	0.0	6378.137
-0.0	0.0	6378.137

0.0	555.8912675813202	6353.866263102791
48.44911631298716	553.7759334800111	6353.866263102791
96.5295055964562	547.4460301458681	6353.866263102791
143.87524705622715	536.9497319653643	6353.866263102791
190.12601101165083	522.3669221054915	6353.866263102791
234.9298012220516	503.8085845546246	6353.866263102791
